22:50:39: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 44] Logger initialized
22:50:48: [ERROR] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 75] Connection considered disconnected
22:50:48: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 68] Sleeping for 1 seconds
22:50:49: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 60] Attempting to receive heartbeat
22:50:49: [WARNING] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 67] No heartbeat received, consecutive failures: 6
22:50:49: [ERROR] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 75] Connection considered disconnected
22:50:49: [ERROR] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 64] Failed to receive heartbeat
22:50:49: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 68] Sleeping for 1 seconds
22:50:50: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 60] Attempting to receive heartbeat
22:50:50: [WARNING] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 67] No heartbeat received, consecutive failures: 7
22:50:50: [ERROR] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 75] Connection considered disconnected
22:50:50: [ERROR] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 64] Failed to receive heartbeat
22:50:50: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 68] Sleeping for 1 seconds
22:50:51: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 60] Attempting to receive heartbeat
22:50:51: [WARNING] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 67] No heartbeat received, consecutive failures: 8
22:50:51: [ERROR] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 75] Connection considered disconnected
22:50:51: [ERROR] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 64] Failed to receive heartbeat
22:50:51: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 68] Sleeping for 1 seconds
22:50:52: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 60] Attempting to receive heartbeat
22:50:52: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 64] Heartbeat received successfully
22:50:52: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 68] Sleeping for 1 seconds
22:50:53: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 60] Attempting to receive heartbeat
22:50:53: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 64] Heartbeat received successfully
22:50:53: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 68] Sleeping for 1 seconds
22:50:54: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 60] Attempting to receive heartbeat
22:50:54: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 64] Heartbeat received successfully
22:50:54: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 68] Sleeping for 1 seconds
22:50:55: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 60] Attempting to receive heartbeat
22:50:55: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 64] Heartbeat received successfully
22:50:55: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 68] Sleeping for 1 seconds
22:50:56: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 60] Attempting to receive heartbeat
22:50:56: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 64] Heartbeat received successfully
22:50:56: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 68] Sleeping for 1 seconds
22:50:57: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 60] Attempting to receive heartbeat
22:50:57: [WARNING] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 67] No heartbeat received, consecutive failures: 1
22:50:57: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 68] Sleeping for 1 seconds
22:50:58: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 60] Attempting to receive heartbeat
22:50:58: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver.py | run | 64] Heartbeat received successfully
22:50:58: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 68] Sleeping for 1 seconds
22:50:59: [INFO] [/Users/danielwliu/Dev/projects/2025/autonomy-bootcamp-2025-p2/modules/heartbeat/heartbeat_receiver_worker.py | heartbeat_receiver_worker | 72] Heartbeat receiving loop exited
